,user_id,sum,last
76474,BHJIQH79014,82,8
76475,DUIHKN37770,89,6
76476,ITAIDW10489,78,5
76477,YJALCM70235,60,4
76478,BYASHS14600,81,5
76479,SMWEMJ91303,75,5
76480,QUJOKQ84607,71,4
76481,WHUKSV18177,55,4
76482,AQLMTS26225,63,4
76483,UJGANM89013,72,4
76484,SSWONJ91377,36,2
76485,OSPCMP29935,50,4
76486,XJHRLH80083,84,5
76487,XWUNLU84393,103,6
76488,GMAHQY56637,85,6
76489,CXTXNT90988,112,7
76490,AYZXDJ19757,72,3
76491,KUSKNM84316,90,5
76492,OXZWQM84778,69,4
76493,ZDCXDH52813,79,5
76494,NZYSUK07743,101,6
76495,KPMGKT24303,41,3
76496,OBZDQB61295,26,2
76497,HPTSML84237,78,4
76498,BIPGMM22606,40,3
76499,ZYSSXG98342,56,3
76500,QXQULE19430,36,2
76501,OIHYDV45091,60,3
76502,TWCMYU23329,91,7
76503,KDHCXJ50174,72,4
76504,YYETJS64218,92,5
76505,IEWUYM31027,60,3
76506,PHIVZR78511,36,3
76507,LZSAKF68915,54,5
76508,GPDHMN92252,56,4
76509,OVSBVQ49905,83,5
76510,BDNZVN90175,113,8
76511,WAGYAS51027,63,5
76512,SZHHFA03671,44,4
76513,ULYJPM02300,65,4
76514,NHFXVO77439,90,5
76515,MQMDQQ45856,78,6
76516,CGDFNR15669,61,4
76517,BAUPKJ09219,42,3
76518,UOIFNC78813,93,5
76519,DSFPYY15897,36,3
76520,BJXFUJ59833,60,5
76521,IBCSAA30811,45,4
76522,COEQQH76203,81,4
76523,KCPNGU86439,98,7
76524,AXWSWF23070,97,6
76525,VFISXA73399,106,8
76526,KQUJZC31905,94,6
76527,PDHDOP70771,37,3
76528,QAKHXO59483,90,5
76529,MWQRIL02113,57,3
76530,OWUXJA73223,87,6
76531,JMKQWD45034,72,4
76532,GJHFVV46786,55,3
76533,LGURKJ86699,69,4
76534,TQTBBK75912,31,2
76535,BWCOCR61639,53,3
76536,KJKKQL34957,108,6
76537,SDDUEL55503,62,4
76538,ZNEANE71256,94,4
76539,JHJUAY35749,59,5
76540,QIONUH75396,19,2
76541,QVTJVR26655,59,3
76542,IEEKIM19739,123,7
76543,DUFEGI77213,54,2
76544,WMDPII74072,77,5
76545,YETLVF91031,113,8
76546,VFYAQN88961,95,7
76547,RNMVXX78471,142,8
76548,SDCGVN72369,37,4
76549,EJQHFG80033,36,2
76550,SIUNUT78447,90,5
76551,ZFDHWM74917,56,4
76552,VGTPZA72002,59,3
76553,YZHPJR28291,70,6
76554,UGISJD44326,98,6
76555,PWKUSJ70208,66,4
76556,QOMUGR43402,50,3
76557,COFCLC99761,43,4
76558,KGFDVV78909,126,7
76559,ZCKWUF30103,68,5
76560,VZIKBF42469,42,2
76561,RXPSGU61507,55,3
76562,HYELXD33557,129,8
76563,GZERXO86084,36,2
76564,AUFDCA93518,112,6
76565,NDAEIK51870,77,4
76566,MAVYTM18328,66,4
76567,SZOBJD44005,110,7
76568,QKVCTK92168,54,3
76569,WVMDDV14289,90,4
76570,CIFWQH05134,71,4
76571,PXUMKY60763,75,5
76572,HBYPUP31714,56,4
76573,PCRJID87842,42,2
76574,VWFGKJ29204,63,4
76575,WHSNHR35256,90,5
76576,TQLXPB88431,80,5
76577,AIPZZM08421,47,3
76578,ZUCRLZ74608,38,2
76579,ODZHZE50795,103,8
76580,UTOQCI78743,22,2
76581,EFLXIJ50069,145,8
76582,ALDOUH33461,67,4
76583,JBEGLB17908,131,7
76584,QSWUEE26799,57,4
76585,GPETLQ99672,65,4
76586,UNUOSQ47451,51,3
76587,BNJRDR84889,106,6
76588,JGZREN30543,48,3
76589,ALRZEQ90977,105,6
76590,WJLHLQ65642,86,5
76591,XJJSCL45203,94,6
76592,JFXOBQ72773,59,4
76593,AXJHXI35555,62,4
76594,OJETJD85720,75,4
76595,GVVKMP02657,77,5
76596,GMHTES25108,87,5
76597,RZSEHE41245,111,6
76598,MKXDZN64671,56,3
76599,GYRAFJ89917,45,4
76600,PAIPBA30910,53,4
76601,DCAYPN69050,55,3
76602,QZQXOI38864,83,4
76603,ORMQAM20481,78,4
76604,AJFYRK37559,66,4
76605,KYGOCZ45062,54,3
76606,JYHWOO48935,51,4
76607,IQWJYM81442,84,4
76608,OSMAEU31217,66,5
76609,QYNETE21420,90,7
76610,UTDDVJ79964,35,2
76611,UWDOSM51796,34,0
76612,YYOLLS09957,65,4
76613,PBEROL41018,88,5
76614,FHWVUU90733,16,1
76615,VIUXFT04622,117,7
76616,IVNKJJ02386,152,9
76617,LRIVKU39951,57,4
76618,GCQUBX04856,145,8
76619,PFPNLT44775,76,5
76620,TFTIEB06233,31,1
76621,YRCXNV01323,104,7
76622,PURTRP28928,62,4
76623,SVDMHS42504,61,5
76624,WREHVJ00186,70,4
76625,RILNQJ72756,55,4
76626,QFRXSW06094,55,3
76627,KXXJCW67821,97,6
76628,VLUBUK32332,74,5
76629,TEXIJR76162,93,6
76630,GCXPBD79295,61,3
76631,ZJLXCU86912,83,5
76632,WCMFIW29406,36,2
76633,VNFHUG77048,43,3
76634,ZVWVEM50106,78,4
76635,CGQUUJ80389,64,4
76636,MQEXZO59926,62,2
76637,BMABXS13670,63,5
76638,XQGZLD61142,64,5
76639,IEZLBY10720,115,6
76640,OSLEZK76016,73,5
76641,VIQOZZ24656,35,4
76642,VXHMWX48713,41,2
76643,UJZSKX69907,58,4
76644,GJVTLH22760,58,4
76645,SIMUFP34807,48,3
76646,ABHAPF81496,31,2
76647,UZXSCC98769,39,2
76648,TUJHRR55896,47,2
76649,BKYRQO68483,78,5
76650,YUWHMU01371,72,4
76651,BYPSKP77148,72,3
76652,TOHNXW69620,58,6
76653,NUEOGD39978,54,4
76654,BJSVPL58423,50,3
76655,FXINAZ04189,38,4
76656,MWYLEW00806,68,4
76657,FDPZUV64954,84,4
76658,FNOVZS19067,56,3
76659,SGIUXG28406,87,4
76660,LASKNY82925,103,6
76661,GHQPDH96127,60,3
76662,RVPNBH49787,54,3
76663,CCNXTL80148,76,6
76664,NFTYGD31430,76,5
76665,DMIEKK16626,121,6
76666,HXDUIV71075,36,2
76667,PXUSGT20936,111,7
76668,KQIFSR99699,119,7
76669,FAYHHW27778,53,3
76670,XBPGDU17405,82,5
76671,OPPWZV21843,71,5
76672,WWVNOK25591,49,4
76673,DUOXLU75175,107,7
76674,VZAUNR95841,36,2
76675,MNQQFD14642,123,7
76676,MSPAFA01026,65,3
76677,LCWZVI70084,118,5
76678,TFIJRV43363,20,1
76679,BMJXNW40060,42,3
76680,DQELOO88592,65,5
76681,XGUPGK35889,56,4
76682,LSNHFB74761,34,2
76683,WTYLGE35782,87,5
76684,PLDIDO55224,99,6
76685,VQSPIR61437,42,2
76686,AYAHJD41011,66,4
76687,TURESQ52757,55,4
76688,WIBGDR06724,94,5
76689,AQBTYO79297,78,4
76690,SGNSXU22471,34,2
76691,CTPOJG18229,64,3
76692,ZYPZRW76777,54,3
76693,ZHLUCN57308,47,5
76694,KALXPA98297,83,4
76695,KJAGGU86363,75,5
76696,STGZFS84933,107,7
76697,QFXOAV54360,67,6
76698,YKDYDZ68961,63,6
76699,PTZMEV23292,23,2
76700,JFPQJI42495,79,4
76701,YQYNSU58352,92,5
76702,ZVCKMG79889,68,4
76703,RGMTWX56139,97,5
76704,ERKBZP41400,43,3
76705,CXCULZ63100,174,10
76706,XCPXHJ73896,107,7
76707,XPYHRT09827,64,4
76708,GTCAZU11795,36,2
76709,HRLMRX91951,81,4
76710,CQVCBX49731,72,4
76711,GRNCFU67304,60,3
76712,YATITS42284,60,3
76713,RTZJUR68118,81,4
76714,VDMWDO09407,76,3
76715,QXEJNU70622,51,3
76716,RQYTWS88873,33,3
76717,MCKAYQ43961,84,5
76718,VTYGEV56147,76,6
76719,PLUEMA43326,76,4
76720,URMMLK14845,90,5
76721,PIENVH49577,124,7
76722,AIDFCJ48680,65,4
76723,UVIDAH02112,98,5
76724,HPGVOJ18711,74,5
76725,KIDEVZ64213,69,4
76726,NSOFGG09212,20,1
76727,DWTQRF09129,57,4
76728,PPPHPS03061,109,6
76729,MWDWUG10587,36,3
76730,QPBGII38560,124,7
76731,FEGAVW04288,98,6
76732,KOKWQC98228,104,6
76733,HHGQWW68980,62,4
76734,ZVHQAT56924,37,3
76735,KFXMPV14456,58,4
76736,VWQJSM53411,88,5
76737,EVIQLI86208,83,7
76738,ZUBWAN24666,67,4
76739,KWNPOM46132,61,3
76740,ITAJBG43935,45,3
76741,HKLGOY59843,79,5
76742,MMKAWZ16550,84,5
76743,NJZBEE91399,54,3
76744,JFZKJJ31379,66,4
76745,ZJTOEW07436,94,5
76746,WDQNOL70422,52,4
76747,OTKYJU30516,95,6
76748,YILCAG51457,32,2
76749,VXYUXN94348,112,7
76750,FJMHFR37023,81,4
76751,VKDQOD13791,26,2
76752,MGTWGZ38165,54,3
76753,HCOHMK67415,27,2
76754,AFWRAP94470,110,6
76755,NCVZLK79039,60,3
76756,BWDJUU85185,108,7
76757,XQLZNW75964,77,5
76758,AHYEJJ89661,73,4
76759,GLQYZP34281,57,3
76760,UDVLWX01751,43,5
76761,UVMRNP40277,91,4
76762,ZSSFHC99309,74,5
76763,TEWEFH99160,110,4
76764,RQYOFP85608,43,2
76765,OYLEOM33848,50,3
76766,AQUWGO03593,83,5
76767,MYJWFH93867,57,3
76768,APAEGS99646,77,5
76769,LGZOTJ32456,51,4
76770,GQLMMU66705,87,5
76771,UDIMVM49598,36,3
76772,ZONJLZ42025,114,8
76773,ZAKTSY54703,40,3
76774,DBGXEW99779,87,4
76775,SZAZPP26686,83,5
76776,CJOMKP82801,43,2
76777,SYRKYM61086,31,2
76778,HFFVOD54211,83,5
76779,XTCWZD57061,87,5
76780,ERAEBQ09518,96,7
76781,ASXSDR45657,82,6
76782,FNYLGZ15951,70,5
76783,CUKAGQ17940,77,4
76784,FIATSR56466,97,5
76785,ONAYCE00580,119,7
76786,IBXISZ45383,94,5
76787,NVXDTR81684,72,4
76788,LAPYGM41653,59,4
76789,LKVMYY87825,75,6
76790,KGYVKY18629,77,4
76791,QAIRVY06960,17,3
76792,EIUZNR73743,92,6
76793,HOCKVW98989,102,5
76794,AZMARJ27044,70,5
76795,IXLTAD71857,40,4
76796,HGKCEK23959,75,4
76797,CDZUMS53866,92,7
76798,FCPBGQ81219,143,8
76799,ZBWMMJ59108,99,6
76800,DNAMVY47452,36,2
76801,ADNUUC01514,81,3
76802,SEEPLC08660,27,2
76803,MKLBZR62490,22,2
76804,QGHZDG65153,88,5
76805,BGQIKN88239,50,3
76806,ZXLYRV11260,40,2
76807,IJVRLB00085,45,4
76808,KXRGIK03397,90,5
76809,HGEGZF12213,86,6
76810,QAWZUV00416,116,6
76811,UKLZMQ21242,60,3
76812,LKHUZO69089,97,6
76813,TMYPKN86602,98,5
76814,CANYGN52865,81,5
76815,GMDEIA94086,48,3
76816,ITSKUY63621,113,7
76817,ZWYOLG27974,77,4
76818,LQOCFQ40145,67,4
76819,OKAXRG37211,95,5
76820,ZPVYCM30543,33,1
76821,LRQQUL45048,61,3
76822,ZWDAQI69027,76,5
76823,QEMWWY68112,87,5
76824,MOCZZT49018,59,3
76825,HQEPFY05090,63,4
76826,YWSVSN00715,91,5
76827,LQLSSS21213,95,6
76828,OPVJCO16585,78,6
76829,QUBKFA37270,46,3
76830,PXSYSU23922,96,6
76831,YQIXZK41037,111,6
76832,SPORMM88825,78,6
76833,RIOYHE42996,44,4
76834,DARWPQ91825,126,7
76835,FIONDC73505,104,5
76836,XEZJUK13342,112,6
76837,FSEWRR33895,98,7
76838,UZSJTD07356,45,2
76839,OOPQGB61610,46,4
76840,ZUMXWO39748,78,4
76841,ODONNO23996,36,1
76842,GIAXWC82709,36,1
76843,MLARLD21449,83,5
76844,KQDJDD64959,63,4
76845,HXYPBP34788,103,5
76846,SPUFPN25447,54,3
76847,QUIPRK46840,67,4
76848,TJATUA03814,42,2
76849,FEXXQP35637,43,2
76850,RONLPD93049,67,4
76851,HCHEVZ74479,124,8
76852,GWUEWI51758,53,3
76853,LDEFYQ67343,131,7
76854,ZZYFTZ07725,72,4
76855,SHTIYB67403,99,5
76856,VAJFBY64102,103,5
76857,RRDXHE62036,75,4
76858,ZZCOFT84887,87,4
76859,RLRCBA25663,144,8
76860,YTFMBH46876,86,6
76861,RROWWT63788,23,0
76862,DJNZWN65838,74,3
76863,TPSDGI89732,62,3
76864,OQOICF79087,83,5
76865,OEEVIM11906,40,3
76866,IRULQL39477,78,4
76867,RBVXJB13878,44,3
76868,WSUQPB95477,76,4
76869,YMFYWS62446,22,2
76870,KONTML86846,57,4
76871,DXDBFB46862,35,2
76872,XYLVZL09910,91,5
76873,KUXBJS86878,26,1
76874,HXWEWU77121,108,6
76875,YISEIS98128,76,3
76876,DLXBYY60806,63,5
76877,FNQXUG26063,39,4
76878,NBQMNS58631,76,5
76879,XHDRRW09093,62,4
76880,TLCPBP67251,50,2
76881,HNHBEA66512,90,5
76882,CLYQBX35977,70,4
76883,APMGFW96697,65,3
76884,JVJVOF55344,121,7
76885,RFQPKO70498,79,6
76886,FESBDP42612,44,2
76887,ITPQMV91896,76,6
76888,BTFZGH87426,67,5
76889,QOZSNI18894,58,5
76890,JMHYHN87118,36,3
76891,PODNCH96613,96,5
76892,MFCIZU81444,80,4
76893,NSWKEF06670,124,6
76894,BHUZTH05815,54,4
76895,HIELJW27775,106,7
76896,EMZEOR02619,104,6
76897,TWLARF42716,85,6
76898,LMJYYZ03298,64,4
76899,PMJAJL50943,42,2
76900,IQFYOT44766,64,3
76901,MFXYBM86992,72,4
76902,KECBIN54724,50,3
76903,MSOKSZ96966,50,3
76904,IXNGEB43929,75,5
76905,BOTBKB23692,89,5
76906,DQQLFN19209,64,4
76907,XXICSM15031,46,2
76908,QVPCRP46395,123,6
76909,NLAFKO51416,62,4
76910,RDSLEV42755,178,10
76911,EDTBID71645,41,2
76912,ZGRGRE35772,67,6
76913,UHAFRA00839,55,3
76914,UUSUQR86561,79,6
76915,IHNYHA11247,60,3
76916,TPINGY63378,93,5
76917,JCWJJN53176,66,3
76918,QFXVTF76792,78,5
76919,MZGGDY07377,66,3
76920,CRJBJT06858,42,2
76921,PWDULX19877,73,5
76922,DQWGWU49243,64,3
76923,BHSHIT24727,70,4
76924,CYVWWH41638,72,4
76925,FYPQWE96253,151,9
76926,ZJQKTV68990,63,4
76927,YEUKKW46105,87,5
76928,CGMOYF04275,67,4
76929,XXMEGP14539,98,6
76930,QHAICY16261,49,3
76931,GSUEAU99185,82,6
76932,DNIVSY21306,87,5
76933,CLGYUE27874,84,5
76934,AUWXVK14973,78,5
76935,KYZGTV38364,49,3
76936,RFERFO70632,80,5
76937,VLDGEU03999,66,3
76938,GKAOHK46317,39,3
76939,IYHUGH27741,42,2
76940,MFFMGN46060,77,4
76941,SGVAMV90124,62,4
76942,VRUZZV22374,66,4
76943,BQHLNN86283,55,3
76944,AGPYYH22727,60,3
76945,VAWUDM36342,51,5
76946,IMFHUK86427,83,6
76947,QMXKUF70396,32,4
76948,CVXSVR88982,51,3
76949,LATERG84550,48,3
76950,JFRPWS89346,57,3
76951,XIPWHZ61669,81,5
76952,ODOPKT86607,71,3
76953,AWBJXG29906,88,6
76954,QGLUSO22592,94,5
76955,GKHEHV18257,71,4
76956,VFLXAZ75744,54,3
76957,OZTGLC12015,89,4
76958,FBDGEP07641,26,3
76959,YIDSFG46203,51,3
76960,WBZFMY93805,123,7
76961,FHXQCZ57566,73,5
76962,CONPUE63206,84,5
76963,FLWZRD65161,56,4
76964,QEWGOQ04133,87,5
76965,GXFMVA99089,18,1
76966,IAHARM10495,129,7
76967,QQXHYV59452,47,3
76968,TALQLO28233,59,4
76969,NPNUAR05328,92,5
76970,ZLCGWV68631,61,3
76971,MSIDYO55893,73,3
76972,DCWCNW65779,48,2
76973,WOLEQS46263,94,6
76974,GTZVVP68309,39,3
76975,ARRAOC01479,44,2
76976,CWFBXV31636,52,3
76977,CRSQQN65441,77,5
76978,PKNZXJ91603,54,3
76979,GQNYNG92826,57,3
76980,DSNLYM60073,98,5
76981,UPJQXO46622,62,4
76982,AIGEVF83741,66,5
76983,PLSZUC41002,19,2
76984,OELXMS58706,97,6
76985,UKWWSM70646,27,1
76986,ZCYRQE58427,84,5
76987,HVZJVU36767,111,6
76988,UVAERE40360,56,4
76989,SAADLM61041,68,4
76990,LSQQAK99142,74,5
76991,XFFSAX56007,58,3
76992,CINVLH24104,72,4
76993,SNIDEI32579,44,2
76994,BEANHC42387,43,2
76995,YEUZNG55899,128,8
76996,EWPYXM59232,140,8
76997,FFEWXA24786,77,5
76998,GCZAMI61238,60,3
76999,NOCXEF49348,124,6
77000,ANWMHO64725,68,3
77001,HUAKFL22131,80,5
77002,TJMKAX16939,66,4
77003,CENJNM58580,75,6
77004,OXGURZ78422,84,5
77005,LBSJID87957,96,5
77006,MGAVWS14748,62,5
77007,HMTJVD59909,45,3
77008,TCILLQ46093,81,5
77009,LCROUG50284,72,4
77010,AMPDIV15247,62,4
77011,EWMKAV07206,105,6
77012,HCNGGZ50480,36,2
77013,VMUHVC12433,79,5
77014,BWSJHU05462,95,7
77015,PIMAYY01411,36,2
77016,TBVJEW11992,72,4
77017,SYZPRG46880,75,6
77018,YLMPCP59966,116,5
77019,AQZBUS64128,33,2
77020,LEFBDZ90143,67,5
77021,RDYJGH34478,28,1
77022,YDTQUK75929,53,3
77023,QVKGKL72381,92,5
77024,WPPZHS24420,101,5
77025,MHMQLM28008,94,5
77026,LECIYB18151,72,4
77027,OYELMT26327,28,2
77028,TXCTIG25396,93,5
77029,FRCLPW70485,88,5
77030,BMOMBL42475,55,4
77031,MHQOZF41871,125,7
77032,CERWHA78442,73,5
77033,AYYXPJ75368,61,5
77034,NRPTFI03479,76,4
77035,FMCAGX93568,35,2
77036,ZRDPPM16795,66,4
77037,VOJWTX63521,35,3
77038,NNKVQQ48016,105,6
77039,DAGZRD94277,72,4
77040,NDXFXI81646,66,4
77041,ZFLHXL90707,89,6
77042,DJAGNM30392,93,5
77043,JIDNQI31591,72,3
77044,ROJNEO03552,69,5
77045,IFYQTD13440,77,4
77046,SHESZW12311,78,4
77047,PLGGGG22977,89,6
77048,PSOQJZ83639,52,4
77049,YSWJWI42410,41,4
77050,PNTPGE19539,67,3
77051,COXSFI79753,87,6
77052,KTPHDY80436,73,4
77053,GSIZYQ63168,105,5
77054,NUZCMO15597,43,3
77055,JVQXNB09484,50,3
77056,FXQUSK69706,78,4
77057,AAMXUD00395,33,2
77058,JUDVKQ96314,64,4
77059,NOHFYC42627,117,8
77060,YSSSJS65509,39,3
77061,OGQOHT21236,58,5
77062,DAJRPK17929,53,4
77063,WEURNQ01230,34,4
77064,WNMOGF50244,73,4
77065,ZPXKKI91062,66,4
77066,FVKVAH04302,59,3
77067,FTCHBB83708,86,6
77068,SQZPGC24725,60,3
77069,RWNEHX67045,81,5
77070,JIFURA17290,42,2
77071,KGJNBC64852,29,1
77072,BYECIC57282,85,6
77073,TJQAPX77300,78,4
77074,DJXSMZ70769,99,6
77075,WKZRAR36747,97,5
77076,VCYDUP69250,102,8
77077,AGDMWI77188,66,5
77078,LJMENI88164,72,4
77079,PZCCAI66903,54,3
77080,NDPOMM31737,114,6
77081,RUIXVG70739,122,7
77082,CAHTUQ27327,78,3
77083,CEXFCL42265,93,6
77084,KSYLZZ25599,77,4
77085,YAPVLT65784,96,5
77086,MIONPM87105,56,4
77087,XRURYC90318,44,3
77088,HTVARY00145,88,4
77089,EBQNTV09080,47,3
77090,NDXBPY75655,73,5
77091,CKHLNV56242,56,5
77092,PKXIEL99618,28,4
77093,INUGLW41570,73,4
77094,ACBCFW03656,44,2
77095,KZYYAH54080,48,1
77096,GKGGNA48411,61,4
77097,KDYQOC50905,62,4
77098,TEOLJA91970,94,5
77099,FCIENF91679,36,1
77100,NBZHHA00713,45,3
77101,HGFVTA86425,60,3
77102,EQFQHD51425,63,3
77103,GQTAZY60613,74,4
77104,ZVVWKN96603,31,2
77105,VWZAWM48352,139,8
77106,TUWAEI21894,59,5
77107,FCJXVG67651,76,5
77108,POEXUO65936,97,6
77109,WLSULY79673,60,3
77110,EOCQSE34086,125,6
77111,LQJGZX19558,63,3
77112,GVONAT46077,31,2
77113,MGNRGK78658,84,5
77114,NOVKSY07636,30,2
77115,PGKUYL51855,38,3
77116,HNENYS73202,69,4
77117,LTIPEO73941,12,1
77118,ZQUUSD54008,54,3
77119,YNBBWN83820,66,4
77120,HWQAOD65056,63,4
77121,EEKAMO57503,49,3
77122,TVQHVR87450,84,5
77123,LNTTXG57947,86,5
77124,FCHVKN30823,63,4
77125,QTIQFO10078,60,3
77126,QUWQYY82294,65,3
77127,HLIHXU15945,97,6
77128,JQFMCW51702,126,6
77129,YBMDQW33656,44,3
77130,ETPWYU72998,54,3
77131,AVPALN45068,60,3
77132,EZULVD30263,54,3
77133,DUPLSB51245,95,6
77134,RMAYDL43400,101,6
77135,PFFIVY39864,83,5
77136,HPDQJB61561,41,2
77137,TQZSYW80318,50,5
77138,LZVNCF01045,54,4
77139,SGWGEN58456,75,4
77140,IXEKPP75163,75,4
77141,SMEHGK08587,104,6
77142,HROKDD47380,58,4
77143,GHIEXV56821,18,0
77144,LELHFD54120,89,5
77145,NGHMZC79242,42,2
77146,BOEOKP98444,78,5
77147,KGABHY15642,58,4
77148,FRKSYI73938,94,5
77149,PXGGQK69400,140,7
77150,NXIYGN65217,96,5
77151,AFQXZB07937,76,4
77152,HYVAUM88473,62,4
77153,EINOLN91822,54,3
77154,DVMNIX48545,77,4
77155,JZZIEP96653,118,7
77156,MMTPTA98051,69,4
77157,KQNYTS33797,72,4
77158,KJZNXO97525,44,4
77159,KBAQRP35537,144,8
77160,IIMGTP62150,52,3
77161,SJRGTX97801,121,7
77162,LWMBWE17988,60,4
77163,VEGSSI31522,87,5
77164,NPZBSH72145,58,3
77165,ETGMRI24841,65,4
77166,VLIUTS86478,62,4
77167,BMNBML03217,104,5
77168,YQFOHZ01582,60,3
77169,XXMLQL16580,71,5
77170,AWTXYJ04238,70,4
77171,YJVQQM66075,35,2
77172,IOVHUZ50451,66,4
77173,HVWVIL38250,80,6
77174,YGEFWK02510,79,5
77175,NURONF38395,73,6
77176,ZZDGRW45332,126,7
77177,DSDFRY05045,54,3
77178,EYNFKH23601,106,6
77179,PRQTNP28012,129,7
77180,CPSFLQ66034,77,4
77181,UHVMEK40643,79,4
77182,FYIYPY63633,73,4
77183,PCZEUD03423,48,3
77184,TZPLHR69518,66,5
77185,IOFUUV12078,59,3
77186,SHDDKP35200,69,4
77187,MDKCJY71143,39,1
77188,TUFRSJ60056,90,4
77189,PZSFGV02675,60,4
77190,UCXBYQ60846,43,3
77191,KNQCZT94874,127,7
77192,JADCCX14209,77,5
77193,DPMDLJ65896,68,4
77194,TYRFOQ10407,71,4
77195,JOEXWL94133,179,10
77196,JUFGJW77563,102,6
77197,JDXGKC81534,78,4
77198,QTDERQ19287,30,2
77199,DYNDIJ99852,77,4
77200,JMSGGZ41832,86,5
77201,ACSHJS38037,83,5
77202,TFPAYA33365,90,5
77203,KIWBVM86849,2,1
77204,DYSWDP94691,77,4
77205,TKBFOU23675,93,5
77206,LMCLSL02529,109,7
77207,JEQHLH85668,42,3
77208,FAAHKG03476,96,5
77209,VKSJKV64839,72,4
77210,TPPROW03950,112,6
77211,TQQEED06422,60,4
77212,TNQJYZ49039,67,4
77213,CNOFJN30159,30,2
77214,AFHVKE01008,71,7
77215,FAQQXX11606,94,5
77216,SONDLM75177,82,5
77217,XGAJEP34178,62,3
77218,HTADEC94916,109,6
77219,CXGZSI63313,74,5
77220,WHDMGQ54973,65,5
77221,IMZAOM70797,42,2
77222,TZVJNE36273,65,3
77223,QFHELN07050,60,3
77224,ZMXSRN16646,27,2
77225,PGLYPU90313,52,4
77226,RASUSH19044,89,6
77227,TNKVYS91425,50,3
77228,BDKXYP38518,89,5
77229,OBNEAK95397,53,2
77230,PMDDHD17033,73,5
77231,BTITQK44349,102,6
77232,OFUAGE92071,55,3
77233,TSYDVF83898,75,5
77234,FKYDYY03823,64,3
77235,ILCBWR83272,37,2
77236,KUCOXM42725,40,2
77237,QTASPP99074,85,4
77238,ZDHJQN46630,79,5
77239,KYQKRM47995,62,2
77240,PNFRBC73473,93,5
77241,NFRPDB64061,64,3
77242,DDWJAS41142,68,4
77243,XNZYKM60960,53,3
77244,XNCNGC16096,40,3
77245,OFFATP15511,83,4
77246,QMSQKC58996,114,7
77247,MDDGXW51203,77,6
77248,DQBVBH66436,76,5
77249,YWUZCH54415,57,4
77250,QCZOOJ09547,143,9
77251,VWZGNH61481,74,6
77252,SIOQAQ85945,48,2
77253,RTSMAQ11339,51,3
77254,ZNZNBJ30674,61,4
77255,LUGJCB66733,53,4
77256,ONDCWX68271,85,6
77257,UCKECZ73810,53,3
77258,BJDUMP47138,54,3
77259,LSUVLU11254,45,3
77260,EOMZGV38983,63,3
77261,QLXPIR32301,47,3
77262,EUZNQE75825,32,2
77263,PMVXAR02375,61,5
77264,YMLKVB58641,93,5
77265,VJLLCM94646,43,1
77266,QXYUZQ18376,75,4
77267,QEPKUE43460,138,8
77268,CRUZMY72772,79,5
77269,PKWWDV19592,44,2
77270,DSGNNA65297,94,4
77271,BPGVVW54880,63,2
77272,OAETNX27844,54,3
77273,PSJYGH49013,85,5
77274,EJKVRX89428,95,4
77275,PBGDNI17736,59,3
77276,WCCQWX60858,90,5
77277,WEEFYZ59214,100,6
77278,ZTEDBF60016,78,4
77279,DMZQXY47389,36,2
77280,LYDLVX21771,77,4
77281,PSILUQ43016,105,7
77282,NQZXDQ37330,67,4
77283,TGJFEP74224,107,6
77284,YRTKLI53831,72,5
77285,YDXDPX36035,58,3
77286,DOMZAZ20422,111,5
77287,EONCPT89433,69,5
77288,KSTYZH51606,47,2
77289,XASEXO96495,86,6
77290,TGEOUE43382,61,4
77291,WDJWXC22714,76,3
77292,BVHQTG02786,62,4
77293,YJMPTG33727,60,3
77294,JTWSCU21332,9,2
77295,IWBNUD73545,54,3
77296,AHEMRZ60603,144,8
77297,NUXBTD25550,72,4
77298,YIKYKS06312,78,4
77299,EZUSYM58385,77,5
77300,UUPRVD58247,102,5
77301,RFOXZB97734,70,4
77302,FVVUYQ71950,119,6
77303,TXGPJI62032,42,3
77304,QWLUNH37332,108,6
77305,XPOLNN45767,80,5
77306,VYNDGP73385,84,5
77307,CMCQKV16375,54,3
77308,ETELOW62971,58,4
77309,OMUDZN62550,74,4
77310,HCEKOY95649,71,6
77311,RGOBQD90118,96,7
77312,QZSXYE71493,73,4
77313,TQRONE06697,100,7
77314,PLUIQW37650,54,3
77315,YJHSIT59237,108,6
77316,NOUHLO14806,67,3
77317,LZNQQS87002,142,8
77318,MIWEHA49732,62,4
77319,PQAQRX41120,72,4
77320,ZMJROS67457,72,4
77321,QLMJDY25735,80,4
77322,NDUQMA18217,58,2
77323,FLWDFH41561,61,4
77324,JEAFOQ12111,60,3
77325,BVDOGK46545,31,1
77326,UJBTKX20132,119,7
77327,ODGKEH90258,62,3
77328,LEXBZF89508,69,6
77329,NHJQGB37638,39,3
77330,NSEAAY76307,69,6
77331,REVCRJ09459,42,3
77332,PUAVHB91129,54,3
77333,SVEYAA92565,93,7
77334,ZGEGTD09078,51,3
77335,GUZWOG28548,53,2
77336,EKJJGU72448,30,3
77337,XDKURS24458,30,2
77338,UPEQII93203,114,8
77339,SIMKPF27789,72,5
77340,PCSGDP32291,107,5
77341,KUINCC03250,27,2
77342,ATZHXM73652,67,4
77343,FRYAGG90818,18,1
77344,VTUVKV08274,118,7
77345,ONGKNC58818,76,6
77346,QBAFPK23628,77,4
77347,KRXUNJ96765,89,6
